index,start,end,filename,probability,true_label,true_class,predicted_class
471,240.0,240.999512,SPACE.S151.yyyymmdd.ECRASD,0.8613703,nonartifact,1,0
472,240.5,241.499512,SPACE.S151.yyyymmdd.ECRASD,0.27039024,nonartifact,1,1
494,251.5,252.499512,SPACE.S151.yyyymmdd.ECRASD,0.38451427,nonartifact,1,1
495,252.0,252.999512,SPACE.S151.yyyymmdd.ECRASD,0.703937,nonartifact,1,0
496,252.5,253.499512,SPACE.S151.yyyymmdd.ECRASD,0.5988503,nonartifact,1,0
499,254.0,254.999512,SPACE.S151.yyyymmdd.ECRASD,0.59202325,nonartifact,1,0
500,254.5,255.499512,SPACE.S151.yyyymmdd.ECRASD,0.70358825,nonartifact,1,0
501,255.0,255.999512,SPACE.S151.yyyymmdd.ECRASD,0.43919346,nonartifact,1,1
510,259.5,260.499512,SPACE.S151.yyyymmdd.ECRASD,0.3950194,nonartifact,1,1
511,260.0,260.999512,SPACE.S151.yyyymmdd.ECRASD,0.6986075,nonartifact,1,0
512,260.5,261.499512,SPACE.S151.yyyymmdd.ECRASD,0.51453596,nonartifact,1,0
547,278.5,279.499512,SPACE.S151.yyyymmdd.ECRASD,0.23720714,nonartifact,1,1
548,279.0,279.999512,SPACE.S151.yyyymmdd.ECRASD,0.77749795,nonartifact,1,0
549,279.5,280.499512,SPACE.S151.yyyymmdd.ECRASD,0.80383015,nonartifact,1,0
550,280.0,280.999512,SPACE.S151.yyyymmdd.ECRASD,0.47446927,nonartifact,1,1
40,19.5,20.499512,BAMBI.S609.yyyymmdd.ECRASD1,0.25804716,nonartifact,1,1
41,20.0,20.999512,BAMBI.S609.yyyymmdd.ECRASD1,0.85570145,nonartifact,1,0
42,20.5,21.499512,BAMBI.S609.yyyymmdd.ECRASD1,0.9307243,nonartifact,1,0
43,21.0,21.999512,BAMBI.S609.yyyymmdd.ECRASD1,0.93356425,nonartifact,1,0
44,21.5,22.499512,BAMBI.S609.yyyymmdd.ECRASD1,0.9222869,nonartifact,1,0
45,22.0,22.999512,BAMBI.S609.yyyymmdd.ECRASD1,0.9388549,nonartifact,1,0
46,22.5,23.499512,BAMBI.S609.yyyymmdd.ECRASD1,0.93190676,nonartifact,1,0
47,23.0,23.999512,BAMBI.S609.yyyymmdd.ECRASD1,0.8851056,nonartifact,1,0
48,23.5,24.499512,BAMBI.S609.yyyymmdd.ECRASD1,0.4404549,nonartifact,1,1
89,44.0,44.999512,BAMBI.S609.yyyymmdd.ECRASD1,0.44507036,nonartifact,1,1
90,44.5,45.499512,BAMBI.S609.yyyymmdd.ECRASD1,0.71665186,nonartifact,1,0
91,45.0,45.999512,BAMBI.S609.yyyymmdd.ECRASD1,0.3678799,nonartifact,1,1
108,53.5,54.499512,BAMBI.S609.yyyymmdd.ECRASD1,0.5305312,nonartifact,1,0
109,54.0,54.999512,BAMBI.S609.yyyymmdd.ECRASD1,0.676925,nonartifact,1,0
110,54.5,55.499512,BAMBI.S609.yyyymmdd.ECRASD1,0.70313525,nonartifact,1,0
111,55.0,55.999512,BAMBI.S609.yyyymmdd.ECRASD1,0.495492,nonartifact,1,1
133,66.0,66.999512,BAMBI.S609.yyyymmdd.ECRASD1,0.24643,nonartifact,1,1
134,66.5,67.499512,BAMBI.S609.yyyymmdd.ECRASD1,0.84288764,nonartifact,1,0
135,67.0,67.999512,BAMBI.S609.yyyymmdd.ECRASD1,0.8589643,nonartifact,1,0
136,67.5,68.499512,BAMBI.S609.yyyymmdd.ECRASD1,0.56539726,nonartifact,1,0
181,90.0,90.999512,BAMBI.S609.yyyymmdd.ECRASD1,0.29631773,nonartifact,1,1
182,90.5,91.499512,BAMBI.S609.yyyymmdd.ECRASD1,0.66341245,nonartifact,1,0
183,91.0,91.999512,BAMBI.S609.yyyymmdd.ECRASD1,0.56224674,nonartifact,1,0
12,5.5,6.499512,SPACE.S04.yyyymmdd.ECREP,0.86260957,artifact,0,0
13,6.5,7.499512,SPACE.S04.yyyymmdd.ECREP,0.7665187,nonartifact,1,0
14,7.0,7.999512,SPACE.S04.yyyymmdd.ECREP,0.71217656,nonartifact,1,0
15,7.5,8.499512,SPACE.S04.yyyymmdd.ECREP,0.47362667,nonartifact,1,1
18,9.0,9.999512,SPACE.S04.yyyymmdd.ECREP,0.5652499,nonartifact,1,0
19,9.5,10.499512,SPACE.S04.yyyymmdd.ECREP,0.7954655,nonartifact,1,0
20,10.0,10.999512,SPACE.S04.yyyymmdd.ECREP,0.7276842,nonartifact,1,0
21,10.5,11.499512,SPACE.S04.yyyymmdd.ECREP,0.643816,nonartifact,1,0
23,11.5,12.499512,SPACE.S04.yyyymmdd.ECREP,0.43209302,nonartifact,1,1
24,12.0,12.999512,SPACE.S04.yyyymmdd.ECREP,0.6775692,nonartifact,1,0
25,12.5,13.499512,SPACE.S04.yyyymmdd.ECREP,0.6090093,artifact,0,0
50,25.5,26.499512,SPACE.S04.yyyymmdd.ECREP,0.4889542,nonartifact,1,1
51,26.0,26.999512,SPACE.S04.yyyymmdd.ECREP,0.8916455,nonartifact,1,0
52,26.5,27.499512,SPACE.S04.yyyymmdd.ECREP,0.9262154,nonartifact,1,0
53,27.0,27.999512,SPACE.S04.yyyymmdd.ECREP,0.9337732,nonartifact,1,0
54,27.5,28.499512,SPACE.S04.yyyymmdd.ECREP,0.90561914,nonartifact,1,0
55,28.0,28.999512,SPACE.S04.yyyymmdd.ECREP,0.67757,nonartifact,1,0
56,28.5,29.499512,SPACE.S04.yyyymmdd.ECREP,0.8446504,nonartifact,1,0
57,29.0,29.999512,SPACE.S04.yyyymmdd.ECREP,0.90051997,nonartifact,1,0
58,29.5,30.499512,SPACE.S04.yyyymmdd.ECREP,0.8654452,nonartifact,1,0
59,30.0,30.999512,SPACE.S04.yyyymmdd.ECREP,0.7145727,nonartifact,1,0
60,30.5,31.499512,SPACE.S04.yyyymmdd.ECREP,0.58077383,nonartifact,1,0
61,31.0,31.999512,SPACE.S04.yyyymmdd.ECREP,0.71920025,nonartifact,1,0
62,31.5,32.499512,SPACE.S04.yyyymmdd.ECREP,0.8392151,nonartifact,1,0
63,32.0,32.999512,SPACE.S04.yyyymmdd.ECREP,0.87133545,nonartifact,1,0
64,32.5,33.499512,SPACE.S04.yyyymmdd.ECREP,0.87747806,nonartifact,1,0
65,33.0,33.999512,SPACE.S04.yyyymmdd.ECREP,0.83419085,nonartifact,1,0
66,33.5,34.499512,SPACE.S04.yyyymmdd.ECREP,0.59264284,nonartifact,1,0
67,34.0,34.999512,SPACE.S04.yyyymmdd.ECREP,0.7438465,nonartifact,1,0
68,34.5,35.499512,SPACE.S04.yyyymmdd.ECREP,0.74740475,nonartifact,1,0
69,35.0,35.999512,SPACE.S04.yyyymmdd.ECREP,0.6160189,nonartifact,1,0
77,39.0,39.999512,SPACE.S04.yyyymmdd.ECREP,0.4009077,nonartifact,1,1
78,39.5,40.499512,SPACE.S04.yyyymmdd.ECREP,0.79849756,nonartifact,1,0
79,40.0,40.999512,SPACE.S04.yyyymmdd.ECREP,0.8211071,nonartifact,1,0
80,40.5,41.499512,SPACE.S04.yyyymmdd.ECREP,0.92943984,nonartifact,1,0
81,41.0,41.999512,SPACE.S04.yyyymmdd.ECREP,0.94191104,nonartifact,1,0
82,41.5,42.499512,SPACE.S04.yyyymmdd.ECREP,0.9417925,nonartifact,1,0
83,42.0,42.999512,SPACE.S04.yyyymmdd.ECREP,0.92553544,nonartifact,1,0
84,42.5,43.499512,SPACE.S04.yyyymmdd.ECREP,0.9081861,artifact,0,0
88,44.5,45.499512,SPACE.S04.yyyymmdd.ECREP,0.92836326,artifact,0,0
89,45.0,45.999512,SPACE.S04.yyyymmdd.ECREP,0.921332,nonartifact,1,0
90,46.0,46.999512,SPACE.S04.yyyymmdd.ECREP,0.8791144,artifact,0,0
100,51.0,51.999512,SPACE.S04.yyyymmdd.ECREP,0.86059445,artifact,0,0
101,51.5,52.499512,SPACE.S04.yyyymmdd.ECREP,0.8647185,nonartifact,1,0
102,52.0,52.999512,SPACE.S04.yyyymmdd.ECREP,0.6192435,nonartifact,1,0
118,60.0,60.999512,SPACE.S04.yyyymmdd.ECREP,0.30205035,nonartifact,1,1
119,60.5,61.499512,SPACE.S04.yyyymmdd.ECREP,0.7213411,nonartifact,1,0
120,61.0,61.999512,SPACE.S04.yyyymmdd.ECREP,0.8677425,nonartifact,1,0
121,61.5,62.499512,SPACE.S04.yyyymmdd.ECREP,0.8924309,nonartifact,1,0
122,62.0,62.999512,SPACE.S04.yyyymmdd.ECREP,0.8281437,nonartifact,1,0
123,62.5,63.499512,SPACE.S04.yyyymmdd.ECREP,0.9070294,nonartifact,1,0
124,63.0,63.999512,SPACE.S04.yyyymmdd.ECREP,0.90345377,nonartifact,1,0
125,63.5,64.499512,SPACE.S04.yyyymmdd.ECREP,0.87240946,nonartifact,1,0
126,64.0,64.999512,SPACE.S04.yyyymmdd.ECREP,0.8682744,nonartifact,1,0
127,64.5,65.499512,SPACE.S04.yyyymmdd.ECREP,0.8683613,nonartifact,1,0
128,65.0,65.999512,SPACE.S04.yyyymmdd.ECREP,0.82287747,nonartifact,1,0
129,65.5,66.499512,SPACE.S04.yyyymmdd.ECREP,0.5072112,nonartifact,1,0
166,84.0,84.999512,SPACE.S04.yyyymmdd.ECREP,0.42979616,nonartifact,1,1
167,84.5,85.499512,SPACE.S04.yyyymmdd.ECREP,0.93696195,nonartifact,1,0
168,85.0,85.999512,SPACE.S04.yyyymmdd.ECREP,0.9411282,artifact,0,0
172,87.0,87.999512,SPACE.S04.yyyymmdd.ECREP,0.9409918,artifact,0,0
173,87.5,88.499512,SPACE.S04.yyyymmdd.ECREP,0.9242592,nonartifact,1,0
174,88.0,88.999512,SPACE.S04.yyyymmdd.ECREP,0.93391263,nonartifact,1,0
175,88.5,89.499512,SPACE.S04.yyyymmdd.ECREP,0.94262505,nonartifact,1,0
176,89.0,89.999512,SPACE.S04.yyyymmdd.ECREP,0.94133025,nonartifact,1,0
177,89.5,90.499512,SPACE.S04.yyyymmdd.ECREP,0.9169644,nonartifact,1,0
178,90.0,90.999512,SPACE.S04.yyyymmdd.ECREP,0.5117344,nonartifact,1,0
192,97.0,97.999512,SPACE.S04.yyyymmdd.ECREP,0.76717544,artifact,0,0
193,98.0,98.999512,SPACE.S04.yyyymmdd.ECREP,0.8462559,nonartifact,1,0
194,98.5,99.499512,SPACE.S04.yyyymmdd.ECREP,0.6116805,nonartifact,1,0
195,99.0,99.999512,SPACE.S04.yyyymmdd.ECREP,0.559157,nonartifact,1,0
196,99.5,100.499512,SPACE.S04.yyyymmdd.ECREP,0.6604873,nonartifact,1,0
197,100.0,100.999512,SPACE.S04.yyyymmdd.ECREP,0.3125884,nonartifact,1,1
204,103.5,104.499512,SPACE.S04.yyyymmdd.ECREP,0.49246788,nonartifact,1,1
205,104.0,104.999512,SPACE.S04.yyyymmdd.ECREP,0.9176612,nonartifact,1,0
206,104.5,105.499512,SPACE.S04.yyyymmdd.ECREP,0.9206201,nonartifact,1,0
207,105.0,105.999512,SPACE.S04.yyyymmdd.ECREP,0.90667874,nonartifact,1,0
208,105.5,106.499512,SPACE.S04.yyyymmdd.ECREP,0.905508,nonartifact,1,0
209,106.0,106.999512,SPACE.S04.yyyymmdd.ECREP,0.90381205,nonartifact,1,0
210,106.5,107.499512,SPACE.S04.yyyymmdd.ECREP,0.89049417,nonartifact,1,0
211,107.0,107.999512,SPACE.S04.yyyymmdd.ECREP,0.9251591,nonartifact,1,0
212,107.5,108.499512,SPACE.S04.yyyymmdd.ECREP,0.8784562,nonartifact,1,0
213,108.0,108.999512,SPACE.S04.yyyymmdd.ECREP,0.48514846,nonartifact,1,1
214,108.5,109.499512,SPACE.S04.yyyymmdd.ECREP,0.72955656,nonartifact,1,0
215,109.0,109.999512,SPACE.S04.yyyymmdd.ECREP,0.8579975,nonartifact,1,0
216,109.5,110.499512,SPACE.S04.yyyymmdd.ECREP,0.8427665,nonartifact,1,0
217,110.0,110.999512,SPACE.S04.yyyymmdd.ECREP,0.6959429,nonartifact,1,0
218,110.5,111.499512,SPACE.S04.yyyymmdd.ECREP,0.4365989,nonartifact,1,1
239,121.5,122.499512,SPACE.S04.yyyymmdd.ECREP,0.58001715,nonartifact,1,0
240,122.0,122.999512,SPACE.S04.yyyymmdd.ECREP,0.692596,nonartifact,1,0
241,122.5,123.499512,SPACE.S04.yyyymmdd.ECREP,0.7632856,nonartifact,1,0
242,123.0,123.999512,SPACE.S04.yyyymmdd.ECREP,0.82487285,nonartifact,1,0
243,123.5,124.499512,SPACE.S04.yyyymmdd.ECREP,0.8950075,nonartifact,1,0
244,124.0,124.999512,SPACE.S04.yyyymmdd.ECREP,0.90013254,nonartifact,1,0
245,124.5,125.499512,SPACE.S04.yyyymmdd.ECREP,0.85561633,nonartifact,1,0
246,125.0,125.999512,SPACE.S04.yyyymmdd.ECREP,0.88841856,nonartifact,1,0
247,125.5,126.499512,SPACE.S04.yyyymmdd.ECREP,0.8439925,nonartifact,1,0
248,126.0,126.999512,SPACE.S04.yyyymmdd.ECREP,0.46169055,nonartifact,1,1
249,126.5,127.499512,SPACE.S04.yyyymmdd.ECREP,0.6893656,nonartifact,1,0
250,127.0,127.999512,SPACE.S04.yyyymmdd.ECREP,0.80165,artifact,0,0
257,130.5,131.499512,SPACE.S04.yyyymmdd.ECREP,0.8626573,artifact,0,0
258,131.5,132.499512,SPACE.S04.yyyymmdd.ECREP,0.6638617,nonartifact,1,0
259,132.0,132.999512,SPACE.S04.yyyymmdd.ECREP,0.39498213,nonartifact,1,1
293,149.0,149.999512,SPACE.S04.yyyymmdd.ECREP,0.9074084,artifact,0,0
294,149.5,150.499512,SPACE.S04.yyyymmdd.ECREP,0.8742901,nonartifact,1,0
295,150.0,150.999512,SPACE.S04.yyyymmdd.ECREP,0.7445002,artifact,0,0
302,153.5,154.499512,SPACE.S04.yyyymmdd.ECREP,0.59227675,nonartifact,1,0
303,154.0,154.999512,SPACE.S04.yyyymmdd.ECREP,0.8023874,nonartifact,1,0
304,154.5,155.499512,SPACE.S04.yyyymmdd.ECREP,0.87817097,nonartifact,1,0
305,155.0,155.999512,SPACE.S04.yyyymmdd.ECREP,0.88215315,nonartifact,1,0
306,155.5,156.499512,SPACE.S04.yyyymmdd.ECREP,0.6350062,nonartifact,1,0
310,157.5,158.499512,SPACE.S04.yyyymmdd.ECREP,0.6486394,nonartifact,1,0
311,158.0,158.999512,SPACE.S04.yyyymmdd.ECREP,0.6627961,nonartifact,1,0
312,158.5,159.499512,SPACE.S04.yyyymmdd.ECREP,0.9202917,nonartifact,1,0
313,159.0,159.999512,SPACE.S04.yyyymmdd.ECREP,0.94007766,nonartifact,1,0
314,159.5,160.499512,SPACE.S04.yyyymmdd.ECREP,0.94116414,nonartifact,1,0
315,160.0,160.999512,SPACE.S04.yyyymmdd.ECREP,0.93786347,nonartifact,1,0
316,160.5,161.499512,SPACE.S04.yyyymmdd.ECREP,0.9386528,nonartifact,1,0
317,161.0,161.999512,SPACE.S04.yyyymmdd.ECREP,0.93596524,artifact,0,0
332,168.5,169.499512,SPACE.S04.yyyymmdd.ECREP,0.51974744,artifact,0,0
333,169.0,169.999512,SPACE.S04.yyyymmdd.ECREP,0.71849304,nonartifact,1,0
334,169.5,170.499512,SPACE.S04.yyyymmdd.ECREP,0.75194407,nonartifact,1,0
335,170.0,170.999512,SPACE.S04.yyyymmdd.ECREP,0.81033057,nonartifact,1,0
336,170.5,171.499512,SPACE.S04.yyyymmdd.ECREP,0.88838196,nonartifact,1,0
337,171.0,171.999512,SPACE.S04.yyyymmdd.ECREP,0.8658611,nonartifact,1,0
338,171.5,172.499512,SPACE.S04.yyyymmdd.ECREP,0.62909,nonartifact,1,0
9,4.0,4.999512,SPACE.S32.yyyymmdd.EORASD,0.7494199,artifact,0,0
10,5.0,5.999512,SPACE.S32.yyyymmdd.EORASD,0.7019887,nonartifact,1,0
11,5.5,6.499512,SPACE.S32.yyyymmdd.EORASD,0.29260734,nonartifact,1,1
47,23.5,24.499512,SPACE.S32.yyyymmdd.EORASD,0.55921525,nonartifact,1,0
48,24.0,24.999512,SPACE.S32.yyyymmdd.EORASD,0.68514,nonartifact,1,0
49,24.5,25.499512,SPACE.S32.yyyymmdd.EORASD,0.05948222,nonartifact,1,1
112,56.5,57.499512,SPACE.S32.yyyymmdd.EORASD,0.6892227,artifact,0,0
113,57.0,57.999512,SPACE.S32.yyyymmdd.EORASD,0.8112966,nonartifact,1,0
114,57.5,58.499512,SPACE.S32.yyyymmdd.EORASD,0.87509096,artifact,0,0
117,59.0,59.999512,SPACE.S32.yyyymmdd.EORASD,0.80982,artifact,0,0
118,59.5,60.499512,SPACE.S32.yyyymmdd.EORASD,0.7361094,nonartifact,1,0
119,60.0,60.999512,SPACE.S32.yyyymmdd.EORASD,0.8023547,nonartifact,1,0
120,60.5,61.499512,SPACE.S32.yyyymmdd.EORASD,0.84904724,nonartifact,1,0
121,61.0,61.999512,SPACE.S32.yyyymmdd.EORASD,0.8856528,nonartifact,1,0
122,61.5,62.499512,SPACE.S32.yyyymmdd.EORASD,0.71764016,artifact,0,0
147,74.0,74.999512,SPACE.S32.yyyymmdd.EORASD,0.38086528,nonartifact,1,1
148,74.5,75.499512,SPACE.S32.yyyymmdd.EORASD,0.8215629,nonartifact,1,0
149,75.0,75.999512,SPACE.S32.yyyymmdd.EORASD,0.7769781,nonartifact,1,0
150,75.5,76.499512,SPACE.S32.yyyymmdd.EORASD,0.5925026,artifact,0,0
163,82.0,82.999512,SPACE.S32.yyyymmdd.EORASD,0.5828599,nonartifact,1,0
164,82.5,83.499512,SPACE.S32.yyyymmdd.EORASD,0.847958,nonartifact,1,0
165,83.0,83.999512,SPACE.S32.yyyymmdd.EORASD,0.6982271,nonartifact,1,0
166,83.5,84.499512,SPACE.S32.yyyymmdd.EORASD,0.5460064,nonartifact,1,0
183,92.0,92.999512,SPACE.S32.yyyymmdd.EORASD,0.6178201,nonartifact,1,0
184,92.5,93.499512,SPACE.S32.yyyymmdd.EORASD,0.833316,nonartifact,1,0
185,93.0,93.999512,SPACE.S32.yyyymmdd.EORASD,0.75205576,nonartifact,1,0
186,93.5,94.499512,SPACE.S32.yyyymmdd.EORASD,0.80700964,nonartifact,1,0
187,94.0,94.999512,SPACE.S32.yyyymmdd.EORASD,0.73320746,nonartifact,1,0
188,94.5,95.499512,SPACE.S32.yyyymmdd.EORASD,0.75734377,nonartifact,1,0
189,95.0,95.999512,SPACE.S32.yyyymmdd.EORASD,0.60304993,nonartifact,1,0
190,95.5,96.499512,SPACE.S32.yyyymmdd.EORASD,0.66262704,nonartifact,1,0
191,96.0,96.999512,SPACE.S32.yyyymmdd.EORASD,0.38477975,nonartifact,1,1
200,100.5,101.499512,SPACE.S32.yyyymmdd.EORASD,0.6359001,nonartifact,1,0
201,101.0,101.999512,SPACE.S32.yyyymmdd.EORASD,0.7772432,nonartifact,1,0
202,101.5,102.499512,SPACE.S32.yyyymmdd.EORASD,0.82967335,nonartifact,1,0
203,102.0,102.999512,SPACE.S32.yyyymmdd.EORASD,0.83005595,nonartifact,1,0
204,102.5,103.499512,SPACE.S32.yyyymmdd.EORASD,0.7746996,nonartifact,1,0
205,103.0,103.999512,SPACE.S32.yyyymmdd.EORASD,0.77176696,nonartifact,1,0
206,103.5,104.499512,SPACE.S32.yyyymmdd.EORASD,0.86255395,nonartifact,1,0
207,104.0,104.999512,SPACE.S32.yyyymmdd.EORASD,0.61852396,nonartifact,1,0
285,144.5,145.499512,SPACE.S32.yyyymmdd.EORASD,0.36584428,nonartifact,1,1
286,145.0,145.999512,SPACE.S32.yyyymmdd.EORASD,0.86413646,nonartifact,1,0
287,145.5,146.499512,SPACE.S32.yyyymmdd.EORASD,0.83655375,nonartifact,1,0
288,146.0,146.999512,SPACE.S32.yyyymmdd.EORASD,0.64467394,nonartifact,1,0
291,147.5,148.499512,SPACE.S32.yyyymmdd.EORASD,0.34287843,nonartifact,1,1
292,148.0,148.999512,SPACE.S32.yyyymmdd.EORASD,0.7465094,nonartifact,1,0
293,148.5,149.499512,SPACE.S32.yyyymmdd.EORASD,0.4363963,nonartifact,1,1
329,166.5,167.499512,SPACE.S32.yyyymmdd.EORASD,0.5974136,artifact,0,0
330,167.0,167.999512,SPACE.S32.yyyymmdd.EORASD,0.6888107,nonartifact,1,0
331,167.5,168.499512,SPACE.S32.yyyymmdd.EORASD,0.86384374,artifact,0,0
335,169.5,170.499512,SPACE.S32.yyyymmdd.EORASD,0.92179596,artifact,0,0
336,170.0,170.999512,SPACE.S32.yyyymmdd.EORASD,0.9264685,nonartifact,1,0
337,170.5,171.499512,SPACE.S32.yyyymmdd.EORASD,0.9254624,nonartifact,1,0
338,171.0,171.999512,SPACE.S32.yyyymmdd.EORASD,0.8384953,nonartifact,1,0
339,171.5,172.499512,SPACE.S32.yyyymmdd.EORASD,0.6002053,artifact,0,0
8,3.5,4.499512,SPACE.S38.yyyymmdd.ECRASD,0.6786463,artifact,0,0
9,4.5,5.499512,SPACE.S38.yyyymmdd.ECRASD,0.8664799,nonartifact,1,0
10,5.0,5.999512,SPACE.S38.yyyymmdd.ECRASD,0.44373628,nonartifact,1,1
14,7.0,7.999512,SPACE.S38.yyyymmdd.ECRASD,0.6047578,nonartifact,1,0
15,7.5,8.499512,SPACE.S38.yyyymmdd.ECRASD,0.85429865,nonartifact,1,0
16,8.0,8.999512,SPACE.S38.yyyymmdd.ECRASD,0.66984624,nonartifact,1,0
17,8.5,9.499512,SPACE.S38.yyyymmdd.ECRASD,0.5975478,nonartifact,1,0
23,11.5,12.499512,SPACE.S38.yyyymmdd.ECRASD,0.26019424,nonartifact,1,1
24,12.0,12.999512,SPACE.S38.yyyymmdd.ECRASD,0.7603902,nonartifact,1,0
25,12.5,13.499512,SPACE.S38.yyyymmdd.ECRASD,0.8624263,artifact,0,0
103,52.5,53.499512,SPACE.S38.yyyymmdd.ECRASD,0.45817754,nonartifact,1,1
104,53.0,53.999512,SPACE.S38.yyyymmdd.ECRASD,0.6820921,nonartifact,1,0
105,53.5,54.499512,SPACE.S38.yyyymmdd.ECRASD,0.7987555,nonartifact,1,0
106,54.0,54.999512,SPACE.S38.yyyymmdd.ECRASD,0.6490069,nonartifact,1,0
112,57.0,57.999512,SPACE.S38.yyyymmdd.ECRASD,0.56183225,nonartifact,1,0
113,57.5,58.499512,SPACE.S38.yyyymmdd.ECRASD,0.7456228,nonartifact,1,0
114,58.0,58.999512,SPACE.S38.yyyymmdd.ECRASD,0.51610255,nonartifact,1,0
141,72.5,73.499512,SPACE.S38.yyyymmdd.ECRASD,0.31370687,nonartifact,1,1
142,73.0,73.999512,SPACE.S38.yyyymmdd.ECRASD,0.7649019,nonartifact,1,0
143,73.5,74.499512,SPACE.S38.yyyymmdd.ECRASD,0.8415606,nonartifact,1,0
144,74.0,74.999512,SPACE.S38.yyyymmdd.ECRASD,0.8674068,nonartifact,1,0
145,74.5,75.499512,SPACE.S38.yyyymmdd.ECRASD,0.65601456,nonartifact,1,0
146,75.0,75.999512,SPACE.S38.yyyymmdd.ECRASD,0.21696776,nonartifact,1,1
163,83.5,84.499512,SPACE.S38.yyyymmdd.ECRASD,0.51246417,artifact,0,0
164,84.5,85.499512,SPACE.S38.yyyymmdd.ECRASD,0.7285437,nonartifact,1,0
165,85.0,85.999512,SPACE.S38.yyyymmdd.ECRASD,0.49505454,nonartifact,1,1
198,101.5,102.499512,SPACE.S38.yyyymmdd.ECRASD,0.37462065,nonartifact,1,1
199,102.0,102.999512,SPACE.S38.yyyymmdd.ECRASD,0.8213252,nonartifact,1,0
200,102.5,103.499512,SPACE.S38.yyyymmdd.ECRASD,0.61637294,nonartifact,1,0
217,111.0,111.999512,SPACE.S38.yyyymmdd.ECRASD,0.5005831,nonartifact,1,0
218,111.5,112.499512,SPACE.S38.yyyymmdd.ECRASD,0.7393515,nonartifact,1,0
219,112.0,112.999512,SPACE.S38.yyyymmdd.ECRASD,0.7807397,nonartifact,1,0
220,112.5,113.499512,SPACE.S38.yyyymmdd.ECRASD,0.7627362,nonartifact,1,0
221,113.0,113.999512,SPACE.S38.yyyymmdd.ECRASD,0.6987918,nonartifact,1,0
222,113.5,114.499512,SPACE.S38.yyyymmdd.ECRASD,0.7223503,nonartifact,1,0
223,114.0,114.999512,SPACE.S38.yyyymmdd.ECRASD,0.65324455,nonartifact,1,0
224,114.5,115.499512,SPACE.S38.yyyymmdd.ECRASD,0.19469133,nonartifact,1,1
228,116.5,117.499512,SPACE.S38.yyyymmdd.ECRASD,0.4277278,nonartifact,1,1
229,117.0,117.999512,SPACE.S38.yyyymmdd.ECRASD,0.6514408,nonartifact,1,0
230,117.5,118.499512,SPACE.S38.yyyymmdd.ECRASD,0.7835937,artifact,0,0
244,124.5,125.499512,SPACE.S38.yyyymmdd.ECRASD,0.54579586,nonartifact,1,0
245,125.0,125.999512,SPACE.S38.yyyymmdd.ECRASD,0.80829394,nonartifact,1,0
246,126.0,126.999512,SPACE.S38.yyyymmdd.ECRASD,0.83430475,artifact,0,0
289,148.0,148.999512,SPACE.S38.yyyymmdd.ECRASD,0.2554486,nonartifact,1,1
290,148.5,149.499512,SPACE.S38.yyyymmdd.ECRASD,0.7769537,nonartifact,1,0
291,149.0,149.999512,SPACE.S38.yyyymmdd.ECRASD,0.69686764,nonartifact,1,0
292,149.5,150.499512,SPACE.S38.yyyymmdd.ECRASD,0.5701293,nonartifact,1,0
310,158.5,159.499512,SPACE.S38.yyyymmdd.ECRASD,0.5866937,nonartifact,1,0
311,159.0,159.999512,SPACE.S38.yyyymmdd.ECRASD,0.7995186,nonartifact,1,0
312,159.5,160.499512,SPACE.S38.yyyymmdd.ECRASD,0.9090122,artifact,0,0
329,168.0,168.999512,SPACE.S38.yyyymmdd.ECRASD,0.93751085,artifact,0,0
330,168.5,169.499512,SPACE.S38.yyyymmdd.ECRASD,0.8907279,nonartifact,1,0
331,169.0,169.999512,SPACE.S38.yyyymmdd.ECRASD,0.8031382,nonartifact,1,0
332,169.5,170.499512,SPACE.S38.yyyymmdd.ECRASD,0.77668494,artifact,0,0
47,23.0,23.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.48349407,nonartifact,1,1
48,23.5,24.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.6944818,nonartifact,1,0
49,24.0,24.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.23957512,nonartifact,1,1
62,30.5,31.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.61404115,nonartifact,1,0
63,31.0,31.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.85367715,nonartifact,1,0
64,31.5,32.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.89443517,nonartifact,1,0
65,32.0,32.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.9215259,nonartifact,1,0
66,32.5,33.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.8917729,nonartifact,1,0
67,33.0,33.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.80030537,nonartifact,1,0
68,33.5,34.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.52975625,nonartifact,1,0
220,110.5,111.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.4406455,nonartifact,1,1
221,111.0,111.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.6530526,nonartifact,1,0
222,111.5,112.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.8147308,nonartifact,1,0
223,112.0,112.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.86388636,nonartifact,1,0
224,112.5,113.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.44256508,artifact,0,1
319,160.0,160.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.61805844,nonartifact,1,0
