id,revised_class,true_class,true_label,predicted_class
SPACE.S12.yyyymmdd.ECRASD_raw_artifact_52.0-52.999512,0,0,artifact,0
SPACE.S12.yyyymmdd.ECRASD_raw_artifact_52.5-53.499512,0,0,artifact,1
SPACE.S12.yyyymmdd.ECRASD_raw_artifact_53.0-53.999512,0,0,artifact,1
SPACE.S12.yyyymmdd.ECRASD_raw_artifact_53.5-54.499512,0,0,artifact,1
SPACE.S12.yyyymmdd.ECRASD_raw_nonartifact_75.0-75.999512,1,1,nonartifact,1
SPACE.S12.yyyymmdd.ECRASD_raw_artifact_76.0-76.999512,0,0,artifact,1
SPACE.S12.yyyymmdd.ECRASD_raw_artifact_95.5-96.499512,0,0,artifact,1
SPACE.S12.yyyymmdd.ECRASD_raw_artifact_96.0-96.999512,0,0,artifact,1
SPACE.S12.yyyymmdd.ECRASD_raw_artifact_96.5-97.499512,0,0,artifact,1
SPACE.S12.yyyymmdd.ECRASD_raw_nonartifact_97.5-98.499512,1,1,nonartifact,1
SPACE.S12.yyyymmdd.ECRASD_raw_nonartifact_170.0-170.999512,1,1,nonartifact,1
SPACE.S12.yyyymmdd.ECRASD_raw_artifact_170.5-171.499512,0,0,artifact,1
SPACE.S12.yyyymmdd.EORASD_raw_artifact_118.0-118.999512,0,0,artifact,1
SPACE.S12.yyyymmdd.EORASD_raw_nonartifact_139.0-139.999512,1,1,nonartifact,1
SPACE.S12.yyyymmdd.EORASD_raw_artifact_139.5-140.499512,0,0,artifact,1
SPACE.S12.yyyymmdd.EORASD_raw_artifact_140.0-140.999512,0,0,artifact,1
SPACE.S12.yyyymmdd.EORASD_raw_artifact_140.5-141.499512,0,0,artifact,1
SPACE.S12.yyyymmdd.EORASD_raw_artifact_142.5-143.499512,0,0,artifact,0
SPACE.S12.yyyymmdd.EORASD_raw_artifact_143.0-143.999512,0,0,artifact,1
SPACE.S12.yyyymmdd.EORASD_raw_nonartifact_143.5-144.499512,1,1,nonartifact,1
SPACE.S12.yyyymmdd.EORASD_raw_artifact_179.0-179.999512,0,0,artifact,0
SPACE.S120.yymmdd.EORHE_raw_artifact_0.0-0.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_0.5-1.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_1.0-1.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_nonartifact_1.5-2.499512,1,1,nonartifact,1
SPACE.S120.yymmdd.EORHE_raw_nonartifact_31.5-32.499512,1,1,nonartifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_32.0-32.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_32.5-33.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_33.0-33.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_33.5-34.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_34.0-34.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_34.5-35.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_35.0-35.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_35.5-36.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_36.0-36.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_nonartifact_63.0-63.999512,1,1,nonartifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_63.5-64.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_64.0-64.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_64.5-65.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_65.0-65.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_65.5-66.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_66.0-66.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_66.5-67.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_nonartifact_67.5-68.499512,1,1,nonartifact,1
SPACE.S120.yymmdd.EORHE_raw_nonartifact_83.5-84.499512,1,1,nonartifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_84.0-84.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_84.5-85.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_85.0-85.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_85.5-86.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_86.0-86.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_nonartifact_87.0-87.999512,1,1,nonartifact,1
SPACE.S120.yymmdd.EORHE_raw_nonartifact_90.5-91.499512,1,1,nonartifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_91.0-91.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_91.5-92.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_94.0-94.999512,0,0,artifact,0
SPACE.S120.yymmdd.EORHE_raw_artifact_94.5-95.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_95.0-95.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_95.5-96.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_96.0-96.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_96.5-97.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_97.0-97.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_97.5-98.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_98.0-98.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_98.5-99.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_99.0-99.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_nonartifact_109.0-109.999512,1,1,nonartifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_110.0-110.999512,0,0,artifact,0
SPACE.S120.yymmdd.EORHE_raw_artifact_111.0-111.999512,0,0,artifact,0
SPACE.S120.yymmdd.EORHE_raw_artifact_111.5-112.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_112.0-112.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_112.5-113.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_113.0-113.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_nonartifact_114.0-114.999512,1,1,nonartifact,1
SPACE.S120.yymmdd.EORHE_raw_nonartifact_118.0-118.999512,1,1,nonartifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_119.0-119.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_119.5-120.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_nonartifact_123.5-124.499512,1,1,nonartifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_125.0-125.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_125.5-126.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_126.0-126.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_126.5-127.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_127.0-127.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_127.5-128.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_128.0-128.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_128.5-129.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_129.0-129.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_129.5-130.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_nonartifact_130.5-131.499512,1,1,nonartifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_156.5-157.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_157.0-157.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_157.5-158.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_nonartifact_158.5-159.499512,1,1,nonartifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_191.0-191.999512,0,0,artifact,0
SPACE.S120.yymmdd.EORHE_raw_artifact_191.5-192.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_192.0-192.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_192.5-193.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_193.0-193.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_nonartifact_193.5-194.499512,0,1,nonartifact,0
SPACE.S120.yymmdd.EORHE_raw_nonartifact_205.0-205.999512,1,1,nonartifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_205.5-206.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_206.0-206.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_213.0-213.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_213.5-214.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_214.0-214.999512,0,0,artifact,0
SPACE.S120.yymmdd.EORHE_raw_artifact_215.5-216.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_216.0-216.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_216.5-217.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_nonartifact_217.5-218.499512,1,1,nonartifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_225.0-225.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_225.5-226.499512,0,0,artifact,0
SPACE.S120.yymmdd.EORHE_raw_nonartifact_236.0-236.999512,1,1,nonartifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_236.5-237.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_237.0-237.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_237.5-238.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_238.0-238.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_246.0-246.999512,0,0,artifact,0
SPACE.S120.yymmdd.EORHE_raw_artifact_246.5-247.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_268.5-269.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_269.0-269.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_269.5-270.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_270.0-270.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_270.5-271.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_271.0-271.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_273.0-273.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_273.5-274.499512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_nonartifact_274.5-275.499512,1,1,nonartifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_277.0-277.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_278.0-278.999512,0,0,artifact,1
SPACE.S120.yymmdd.EORHE_raw_artifact_278.5-279.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_0.0-0.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_0.5-1.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_1.0-1.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_nonartifact_1.5-2.499512,1,1,nonartifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_nonartifact_10.5-11.499512,1,1,nonartifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_nonartifact_13.5-14.499512,1,1,nonartifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_nonartifact_25.0-25.999512,1,1,nonartifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_nonartifact_27.0-27.999512,1,1,nonartifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_nonartifact_60.5-61.499512,1,1,nonartifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_61.0-61.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_61.5-62.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_62.0-62.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_62.5-63.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_nonartifact_64.5-65.499512,1,1,nonartifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_nonartifact_77.5-78.499512,1,1,nonartifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_79.0-79.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_79.5-80.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_80.5-81.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_81.5-82.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_82.0-82.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_82.5-83.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_83.0-83.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_83.5-84.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_84.0-84.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_85.5-86.499512,0,0,artifact,0
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_86.0-86.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_86.5-87.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_87.0-87.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_87.5-88.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_88.0-88.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_88.5-89.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_89.0-89.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_89.5-90.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_90.0-90.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_90.5-91.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_91.0-91.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_nonartifact_104.5-105.499512,1,1,nonartifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_105.5-106.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_106.0-106.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_nonartifact_107.5-108.499512,1,1,nonartifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_nonartifact_113.5-114.499512,1,1,nonartifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_114.0-114.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_114.5-115.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_115.0-115.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_115.5-116.499512,0,0,artifact,0
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_116.0-116.999512,0,0,artifact,0
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_116.5-117.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_117.0-117.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_117.5-118.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_118.0-118.999512,0,0,artifact,0
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_119.0-119.999512,0,0,artifact,0
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_119.5-120.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_120.0-120.999512,0,0,artifact,0
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_123.5-124.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_124.0-124.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_124.5-125.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_125.0-125.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_nonartifact_125.5-126.499512,1,1,nonartifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_nonartifact_128.0-128.999512,1,1,nonartifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_128.5-129.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_129.0-129.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_129.5-130.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_130.0-130.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_130.5-131.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_131.0-131.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_nonartifact_132.0-132.999512,1,1,nonartifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_nonartifact_184.0-184.999512,1,1,nonartifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_189.0-189.999512,0,0,artifact,0
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_196.5-197.499512,0,0,artifact,0
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_197.0-197.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_197.5-198.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_199.0-199.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_199.5-200.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_200.0-200.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_200.5-201.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_201.0-201.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_201.5-202.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_202.0-202.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_203.0-203.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_203.5-204.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_205.5-206.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_206.0-206.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_206.5-207.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_207.0-207.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_207.5-208.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_208.0-208.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_208.5-209.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_209.0-209.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_209.5-210.499512,0,0,artifact,0
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_210.5-211.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_211.0-211.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_211.5-212.499512,0,0,artifact,0
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_212.0-212.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_214.5-215.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_215.0-215.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_215.5-216.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_216.0-216.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_216.5-217.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_nonartifact_221.0-221.999512,1,1,nonartifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_223.5-224.499512,0,0,artifact,0
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_224.0-224.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_224.5-225.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_225.0-225.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_225.5-226.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_nonartifact_226.0-226.999512,1,1,nonartifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_nonartifact_241.5-242.499512,1,1,nonartifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_247.0-247.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_nonartifact_249.0-249.999512,1,1,nonartifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_nonartifact_251.0-251.999512,1,1,nonartifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_251.5-252.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_252.0-252.999512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_252.5-253.499512,0,0,artifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_254.0-254.999512,0,0,artifact,0
SPACE.S120.yyyymmdd.ECRHE_raw_artifact_255.5-256.499512,0,0,artifact,0
SPACE.S120.yyyymmdd.ECRHE_raw_nonartifact_257.0-257.999512,1,1,nonartifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_nonartifact_270.0-270.999512,1,1,nonartifact,1
SPACE.S120.yyyymmdd.ECRHE_raw_nonartifact_272.5-273.499512,1,1,nonartifact,1
SPACE.S121.yyyymmdd.ECRHE_raw_nonartifact_23.5-24.499512,0,1,nonartifact,0
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_24.0-24.999512,0,0,artifact,1
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_24.5-25.499512,0,0,artifact,1
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_25.0-25.999512,0,0,artifact,1
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_25.5-26.499512,0,0,artifact,1
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_26.0-26.999512,0,0,artifact,1
SPACE.S121.yyyymmdd.ECRHE_raw_nonartifact_26.5-27.499512,1,1,nonartifact,1
SPACE.S121.yyyymmdd.ECRHE_raw_nonartifact_27.0-27.999512,1,1,nonartifact,1
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_29.0-29.999512,0,0,artifact,1
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_56.5-57.499512,0,0,artifact,0
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_58.5-59.499512,0,0,artifact,0
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_63.5-64.499512,0,0,artifact,0
SPACE.S121.yyyymmdd.ECRHE_raw_nonartifact_65.0-65.999512,1,1,nonartifact,1
SPACE.S121.yyyymmdd.ECRHE_raw_nonartifact_68.0-68.999512,1,1,nonartifact,1
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_68.5-69.499512,0,0,artifact,1
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_69.0-69.999512,0,0,artifact,1
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_71.0-71.999512,0,0,artifact,0
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_71.5-72.499512,0,0,artifact,0
SPACE.S121.yyyymmdd.ECRHE_raw_nonartifact_81.0-81.999512,1,1,nonartifact,1
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_82.0-82.999512,0,0,artifact,0
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_102.0-102.999512,0,0,artifact,0
SPACE.S121.yyyymmdd.ECRHE_raw_nonartifact_126.5-127.499512,1,1,nonartifact,1
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_146.0-146.999512,0,0,artifact,1
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_146.5-147.499512,0,0,artifact,1
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_153.0-153.999512,0,0,artifact,0
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_153.5-154.499512,0,0,artifact,1
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_154.0-154.999512,0,0,artifact,1
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_154.5-155.499512,0,0,artifact,1
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_155.0-155.999512,0,0,artifact,1
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_155.5-156.499512,0,0,artifact,1
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_156.0-156.999512,0,0,artifact,1
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_156.5-157.499512,0,0,artifact,1
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_157.0-157.999512,0,0,artifact,0
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_157.5-158.499512,0,0,artifact,1
SPACE.S121.yyyymmdd.ECRHE_raw_nonartifact_158.5-159.499512,1,1,nonartifact,1
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_183.0-183.999512,0,0,artifact,1
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_183.5-184.499512,0,0,artifact,1
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_184.0-184.999512,0,0,artifact,0
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_216.5-217.499512,0,0,artifact,1
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_217.0-217.999512,0,0,artifact,1
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_217.5-218.499512,0,0,artifact,1
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_218.0-218.999512,0,0,artifact,1
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_218.5-219.499512,0,0,artifact,1
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_219.0-219.999512,0,0,artifact,0
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_226.0-226.999512,0,0,artifact,0
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_242.5-243.499512,0,0,artifact,0
SPACE.S121.yyyymmdd.ECRHE_raw_artifact_251.0-251.999512,0,0,artifact,1
